사고지역관리번호,사고연도,사고유형구분,위치코드,사고다발지역시도시군구,사고지역위치명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,위도,경도,사고다발지역폴리곤정보,데이터기준일자
2014105,2013,보행노인,30110001,대전광역시 동구1,대전광역시 동구 판암동(김태명소아과 부근),5,5,1,2,2,0,36.32224525,127.46061226,"{""type"":""Polygon"",""coordinates"":[[[127.4621872,36.3235197],[127.4618497,36.3237439],[127.4614646,36.3239104],[127.4610468,36.324013],[127.4606123,36.3240476],[127.4601777,36.324013],[127.4597599,36.3239104],[127.4593748,36.3237439],[127.4590373,36.3235197],[127.4587603,36.3232466],[127.4585545,36.322935],[127.4584278,36.3225969],[127.458385,36.3222452],[127.4584278,36.3218936],[127.4585545,36.3215555],[127.4587604,36.3212439],[127.4590374,36.3209708],[127.4593749,36.3207466],[127.4597599,36.3205801],[127.4601777,36.3204775],[127.4606123,36.3204429],[127.4610468,36.3204775],[127.4614646,36.3205801],[127.4618496,36.3207466],[127.4621872,36.3209708],[127.4624642,36.3212439],[127.46267,36.3215555],[127.4627967,36.3218936],[127.4628395,36.3222452],[127.4627968,36.3225969],[127.46267,36.322935],[127.4624642,36.3232466],[127.4621872,36.3235197]]]}",2023-01-25
2014105,2013,보행노인,30110002,대전광역시 동구2,대전광역시 동구 원동(대전역네거리 부근),4,4,0,3,0,1,36.33130484,127.43260391,"{""type"":""Polygon"",""coordinates"":[[[127.434179,36.3325793],[127.4338415,36.3328034],[127.4334564,36.33297],[127.4330385,36.3330726],[127.4326039,36.3331072],[127.4321693,36.3330726],[127.4317514,36.33297],[127.4313663,36.3328034],[127.4310288,36.3325793],[127.4307518,36.3323062],[127.4305459,36.3319946],[127.4304192,36.3316564],[127.4303764,36.3313048],[127.4304192,36.3309532],[127.4305459,36.3306151],[127.4307518,36.3303035],[127.4310288,36.3300304],[127.4313664,36.3298062],[127.4317515,36.3296397],[127.4321693,36.3295371],[127.4326039,36.3295025],[127.4330385,36.3295371],[127.4334563,36.3296397],[127.4338414,36.3298062],[127.434179,36.3300304],[127.434456,36.3303035],[127.4346619,36.3306151],[127.4347886,36.3309532],[127.4348315,36.3313048],[127.4347887,36.3316564],[127.4346619,36.3319946],[127.4344561,36.3323062],[127.434179,36.3325793]]]}",2023-01-25
2014105,2013,보행노인,30110003,대전광역시 동구3,대전광역시 동구 대동(대동오거리 부근),3,3,0,3,0,0,36.32934377,127.44271955,"{""type"":""Polygon"",""coordinates"":[[[127.4442946,36.3306182],[127.4439571,36.3308424],[127.443572,36.3310089],[127.4431541,36.3311115],[127.4427196,36.3311461],[127.442285,36.3311115],[127.4418671,36.3310089],[127.441482,36.3308424],[127.4411445,36.3306182],[127.4408674,36.3303451],[127.4406616,36.3300335],[127.4405349,36.3296954],[127.4404921,36.3293437],[127.4405349,36.3289921],[127.4406616,36.328654],[127.4408675,36.3283424],[127.4411445,36.3280693],[127.4414821,36.3278451],[127.4418671,36.3276786],[127.442285,36.327576],[127.4427196,36.3275414],[127.4431541,36.327576],[127.443572,36.3276786],[127.4439571,36.3278451],[127.4442946,36.3280693],[127.4445716,36.3283424],[127.4447775,36.328654],[127.4449042,36.3289921],[127.444947,36.3293437],[127.4449042,36.3296954],[127.4447775,36.3300335],[127.4445717,36.3303451],[127.4442946,36.3306182]]]}",2023-01-25
2014105,2013,보행노인,30110004,대전광역시 동구4,대전광역시 동구 삼성동(삼성사거리 부근),3,3,0,2,1,0,36.33822605,127.42970899,"{""type"":""Polygon"",""coordinates"":[[[127.4312843,36.3395005],[127.4309467,36.3397247],[127.4305615,36.3398912],[127.4301436,36.3399938],[127.429709,36.3400284],[127.4292744,36.3399938],[127.4288565,36.3398912],[127.4284713,36.3397247],[127.4281337,36.3395005],[127.4278567,36.3392274],[127.4276508,36.3389158],[127.427524,36.3385777],[127.4274813,36.338226],[127.4275241,36.3378744],[127.4276508,36.3375363],[127.4278567,36.3372247],[127.4281338,36.3369516],[127.4284713,36.3367274],[127.4288565,36.3365609],[127.4292744,36.3364583],[127.429709,36.3364237],[127.4301436,36.3364583],[127.4305615,36.3365609],[127.4309466,36.3367274],[127.4312842,36.3369516],[127.4315613,36.3372247],[127.4317671,36.3375363],[127.4318939,36.3378744],[127.4319367,36.338226],[127.4318939,36.3385777],[127.4317672,36.3389158],[127.4315613,36.3392274],[127.4312843,36.3395005]]]}",2023-01-25
2014105,2013,보행노인,30110005,대전광역시 동구5,대전광역시 동구 성남동(성남네거리 부근),3,3,0,2,1,0,36.34071663,127.43598993,"{""type"":""Polygon"",""coordinates"":[[[127.4375653,36.3419911],[127.4372277,36.3422152],[127.4368425,36.3423818],[127.4364246,36.3424844],[127.4359899,36.342519],[127.4355553,36.3424844],[127.4351374,36.3423818],[127.4347522,36.3422152],[127.4344146,36.3419911],[127.4341375,36.341718],[127.4339317,36.3414064],[127.4338049,36.3410682],[127.4337621,36.3407166],[127.4338049,36.340365],[127.4339317,36.3400269],[127.4341376,36.3397153],[127.4344147,36.3394422],[127.4347522,36.339218],[127.4351374,36.3390515],[127.4355553,36.3389489],[127.4359899,36.3389143],[127.4364245,36.3389489],[127.4368425,36.3390515],[127.4372276,36.339218],[127.4375652,36.3394422],[127.4378423,36.3397153],[127.4380481,36.3400269],[127.4381749,36.340365],[127.4382177,36.3407166],[127.4381749,36.3410682],[127.4380482,36.3414064],[127.4378423,36.341718],[127.4375653,36.3419911]]]}",2023-01-25
2014105,2013,보행노인,30140001,대전광역시 중구1,대전광역시 중구 태평동(가장교 부근),3,4,1,2,1,0,36.32637941,127.39256202,"{""type"":""Polygon"",""coordinates"":[[[127.3941371,36.3276539],[127.3937995,36.327878],[127.3934144,36.3280446],[127.3929966,36.3281471],[127.392562,36.3281818],[127.3921275,36.3281471],[127.3917096,36.3280446],[127.3913245,36.327878],[127.390987,36.3276539],[127.39071,36.3273807],[127.3905042,36.3270691],[127.3903774,36.326731],[127.3903346,36.3263794],[127.3903774,36.3260278],[127.3905042,36.3256897],[127.39071,36.3253781],[127.390987,36.3251049],[127.3913246,36.3248808],[127.3917096,36.3247142],[127.3921275,36.3246117],[127.392562,36.324577],[127.3929966,36.3246117],[127.3934144,36.3247142],[127.3937995,36.3248808],[127.394137,36.3251049],[127.394414,36.3253781],[127.3946199,36.3256897],[127.3947466,36.3260278],[127.3947894,36.3263794],[127.3947466,36.326731],[127.3946199,36.3270691],[127.3944141,36.3273807],[127.3941371,36.3276539]]]}",2023-01-25
2014105,2013,보행노인,30140002,대전광역시 중구2,대전광역시 중구 옥계동(교량생성 부근),3,3,0,3,0,0,36.2975356,127.4557778,"{""type"":""Polygon"",""coordinates"":[[[127.4573523,36.2988101],[127.4570148,36.2990342],[127.4566299,36.2992008],[127.4562122,36.2993033],[127.4557778,36.299338],[127.4553434,36.2993033],[127.4549257,36.2992008],[127.4545408,36.2990342],[127.4542033,36.2988101],[127.4539264,36.2985369],[127.4537207,36.2982253],[127.453594,36.2978872],[127.4535512,36.2975356],[127.453594,36.2971839],[127.4537207,36.2968458],[127.4539265,36.2965342],[127.4542034,36.2962611],[127.4545408,36.296037],[127.4549257,36.2958704],[127.4553434,36.2957678],[127.4557778,36.2957332],[127.4562122,36.2957678],[127.4566299,36.2958704],[127.4570148,36.296037],[127.4573522,36.2962611],[127.4576291,36.2965342],[127.4578349,36.2968458],[127.4579616,36.2971839],[127.4580044,36.2975356],[127.4579616,36.2978872],[127.4578349,36.2982253],[127.4576292,36.2985369],[127.4573523,36.2988101]]]}",2023-01-25
2014105,2013,보행노인,30140003,대전광역시 중구3,대전광역시 중구 문화동(대전일보네거리 부근),3,3,0,1,2,0,36.32076219,127.41443968,"{""type"":""Polygon"",""coordinates"":[[[127.4160146,36.3220367],[127.4156771,36.3222608],[127.415292,36.3224274],[127.4148742,36.3225299],[127.4144397,36.3225646],[127.4140052,36.3225299],[127.4135873,36.3224274],[127.4132023,36.3222608],[127.4128648,36.3220367],[127.4125878,36.3217635],[127.412382,36.3214519],[127.4122552,36.3211138],[127.4122124,36.3207622],[127.4122552,36.3204105],[127.412382,36.3200724],[127.4125878,36.3197608],[127.4128648,36.3194877],[127.4132023,36.3192636],[127.4135874,36.319097],[127.4140052,36.3189945],[127.4144397,36.3189598],[127.4148742,36.3189945],[127.415292,36.319097],[127.4156771,36.3192636],[127.4160146,36.3194877],[127.4162915,36.3197608],[127.4164974,36.3200724],[127.4166241,36.3204105],[127.4166669,36.3207622],[127.4166241,36.3211138],[127.4164974,36.3214519],[127.4162916,36.3217635],[127.4160146,36.3220367]]]}",2023-01-25
2014105,2013,보행노인,30170001,대전광역시 서구1,대전광역시 서구 갈마동(갈마네거리 부근),3,3,1,1,1,0,36.35280982,127.36915724,"{""type"":""Polygon"",""coordinates"":[[[127.3707328,36.3540843],[127.3703952,36.3543084],[127.3700099,36.354475],[127.3695919,36.3545775],[127.3691572,36.3546122],[127.3687225,36.3545775],[127.3683045,36.354475],[127.3679193,36.3543084],[127.3675817,36.3540843],[127.3673046,36.3538111],[127.3670987,36.3534995],[127.3669719,36.3531614],[127.3669291,36.3528098],[127.3669719,36.3524582],[127.3670987,36.3521201],[127.3673046,36.3518085],[127.3675817,36.3515353],[127.3679194,36.3513112],[127.3683046,36.3511447],[127.3687226,36.3510421],[127.3691572,36.3510075],[127.3695919,36.3510421],[127.3700099,36.3511447],[127.3703951,36.3513112],[127.3707328,36.3515353],[127.3710099,36.3518085],[127.3712158,36.3521201],[127.3713426,36.3524582],[127.3713854,36.3528098],[127.3713426,36.3531614],[127.3712158,36.3534995],[127.3710099,36.3538111],[127.3707328,36.3540843]]]}",2023-01-25
2014105,2013,보행노인,30170002,대전광역시 서구2,대전광역시 서구 탄방동(국민연금관리공단대전지사 부근),3,3,0,2,1,0,36.34454307,127.38072522,"{""type"":""Polygon"",""coordinates"":[[[127.3823006,36.3458175],[127.381963,36.3460417],[127.3815778,36.3462082],[127.3811599,36.3463108],[127.3807252,36.3463454],[127.3802906,36.3463108],[127.3798726,36.3462082],[127.3794874,36.3460417],[127.3791498,36.3458175],[127.3788727,36.3455444],[127.3786669,36.3452328],[127.3785401,36.3448947],[127.3784973,36.3445431],[127.3785401,36.3441914],[127.3786669,36.3438533],[127.3788728,36.3435417],[127.3791499,36.3432686],[127.3794875,36.3430445],[127.3798726,36.3428779],[127.3802906,36.3427753],[127.3807252,36.3427407],[127.3811599,36.3427753],[127.3815778,36.3428779],[127.381963,36.3430445],[127.3823006,36.3432686],[127.3825776,36.3435417],[127.3827835,36.3438533],[127.3829103,36.3441914],[127.3829531,36.3445431],[127.3829103,36.3448947],[127.3827836,36.3452328],[127.3825777,36.3455444],[127.3823006,36.3458175]]]}",2023-01-25
2014105,2013,보행노인,30170003,대전광역시 서구3,대전광역시 서구 변동(번동오거리 부근),3,3,0,1,2,0,36.32803612,127.38102892,"{""type"":""Polygon"",""coordinates"":[[[127.382604,36.3293106],[127.3822665,36.3295347],[127.3818813,36.3297013],[127.3814635,36.3298039],[127.3810289,36.3298385],[127.3805944,36.3298039],[127.3801765,36.3297013],[127.3797914,36.3295347],[127.3794539,36.3293106],[127.3791768,36.3290374],[127.378971,36.3287258],[127.3788443,36.3283877],[127.3788015,36.3280361],[127.3788443,36.3276845],[127.378971,36.3273464],[127.3791769,36.3270348],[127.3794539,36.3267616],[127.3797914,36.3265375],[127.3801765,36.3263709],[127.3805944,36.3262684],[127.3810289,36.3262338],[127.3814635,36.3262684],[127.3818813,36.3263709],[127.3822664,36.3265375],[127.3826039,36.3267616],[127.382881,36.3270348],[127.3830868,36.3273464],[127.3832136,36.3276845],[127.3832564,36.3280361],[127.3832136,36.3283877],[127.3830868,36.3287258],[127.382881,36.3290374],[127.382604,36.3293106]]]}",2023-01-25
2014105,2013,보행노인,30200001,대전광역시 유성구1,대전광역시 유성구 전민동(세종아파트 부근),4,4,0,3,1,0,36.40017025,127.4042335,"{""type"":""Polygon"",""coordinates"":[[[127.40581,36.4014447],[127.4054722,36.4016688],[127.4050867,36.4018354],[127.4046685,36.401938],[127.4042335,36.4019726],[127.4037985,36.401938],[127.4033803,36.4018354],[127.4029948,36.4016688],[127.402657,36.4014447],[127.4023797,36.4011716],[127.4021737,36.40086],[127.4020468,36.4005219],[127.402004,36.4001702],[127.4020468,36.3998186],[127.4021737,36.3994805],[127.4023798,36.3991689],[127.402657,36.3988958],[127.4029949,36.3986716],[127.4033803,36.3985051],[127.4037986,36.3984025],[127.4042335,36.3983679],[127.4046684,36.3984025],[127.4050867,36.3985051],[127.4054721,36.3986716],[127.40581,36.3988958],[127.4060872,36.3991689],[127.4062933,36.3994805],[127.4064202,36.3998186],[127.406463,36.4001702],[127.4064202,36.4005219],[127.4062933,36.40086],[127.4060873,36.4011716],[127.40581,36.4014447]]]}",2023-01-25
2014105,2013,보행노인,30230001,대전광역시 대덕구1,대전광역시 대덕구 비래동(대덕구견인차량보관소 부근),3,3,1,2,0,0,36.35140403,127.4416892,"{""type"":""Polygon"",""coordinates"":[[[127.4432647,36.3526785],[127.4429271,36.3529026],[127.4425419,36.3530692],[127.4421239,36.3531718],[127.4416892,36.3532064],[127.4412545,36.3531718],[127.4408365,36.3530692],[127.4404513,36.3529026],[127.4401137,36.3526785],[127.4398366,36.3524053],[127.4396307,36.3520937],[127.4395039,36.3517556],[127.4394611,36.351404],[127.4395039,36.3510524],[127.4396307,36.3507143],[127.4398366,36.3504027],[127.4401137,36.3501296],[127.4404513,36.3499054],[127.4408366,36.3497389],[127.4412545,36.3496363],[127.4416892,36.3496017],[127.4421239,36.3496363],[127.4425418,36.3497389],[127.442927,36.3499054],[127.4432647,36.3501296],[127.4435418,36.3504027],[127.4437477,36.3507143],[127.4438745,36.3510524],[127.4439173,36.351404],[127.4438745,36.3517556],[127.4437477,36.3520937],[127.4435418,36.3524053],[127.4432647,36.3526785]]]}",2023-01-25
2014109,2013,자전거,30110001,대전광역시 동구1,대전광역시 동구 성남동(용전네거리 부근),5,22,0,3,15,4,36.34739628,127.43239771,"{""type"":""Polygon"",""coordinates"":[[[127.4339732,36.3486707],[127.4336355,36.3488949],[127.4332503,36.3490614],[127.4328324,36.349164],[127.4323977,36.3491986],[127.431963,36.349164],[127.4315451,36.3490614],[127.4311599,36.3488949],[127.4308222,36.3486707],[127.4305452,36.3483976],[127.4303393,36.348086],[127.4302125,36.3477479],[127.4301697,36.3473963],[127.4302125,36.3470446],[127.4303393,36.3467065],[127.4305452,36.3463949],[127.4308223,36.3461218],[127.4311599,36.3458977],[127.4315451,36.3457311],[127.4319631,36.3456286],[127.4323977,36.3455939],[127.4328324,36.3456286],[127.4332503,36.3457311],[127.4336355,36.3458977],[127.4339731,36.3461218],[127.4342502,36.3463949],[127.4344561,36.3467065],[127.4345829,36.3470446],[127.4346257,36.3473963],[127.4345829,36.3477479],[127.4344561,36.348086],[127.4342502,36.3483976],[127.4339732,36.3486707]]]}",2023-01-25
2014109,2013,자전거,30110002,대전광역시 동구2,대전광역시 동구 인동(한국음식업중앙회대전지회동구지부 부근),4,4,0,2,2,0,36.32300317,127.43727625,"{""type"":""Polygon"",""coordinates"":[[[127.4388512,36.3242776],[127.4385137,36.3245018],[127.4381286,36.3246683],[127.4377108,36.3247709],[127.4372763,36.3248055],[127.4368417,36.3247709],[127.4364239,36.3246683],[127.4360388,36.3245018],[127.4357013,36.3242776],[127.4354243,36.3240045],[127.4352185,36.3236929],[127.4350917,36.3233548],[127.4350489,36.3230032],[127.4350918,36.3226515],[127.4352185,36.3223134],[127.4354243,36.3220018],[127.4357013,36.3217287],[127.4360389,36.3215046],[127.4364239,36.321338],[127.4368417,36.3212354],[127.4372763,36.3212008],[127.4377108,36.3212354],[127.4381286,36.321338],[127.4385137,36.3215046],[127.4388512,36.3217287],[127.4391282,36.3220018],[127.439334,36.3223134],[127.4394608,36.3226515],[127.4395036,36.3230032],[127.4394608,36.3233548],[127.439334,36.3236929],[127.4391282,36.3240045],[127.4388512,36.3242776]]]}",2023-01-25
2014109,2013,자전거,30110003,대전광역시 동구3,대전광역시 동구 삼성동(삼성사거리 부근),4,4,0,2,2,0,36.33753849,127.4298671,"{""type"":""Polygon"",""coordinates"":[[[127.4314424,36.3388129],[127.4311048,36.3390371],[127.4307196,36.3392037],[127.4303017,36.3393062],[127.4298671,36.3393409],[127.4294325,36.3393062],[127.4290146,36.3392037],[127.4286294,36.3390371],[127.4282918,36.3388129],[127.4280148,36.3385398],[127.4278089,36.3382282],[127.4276822,36.3378901],[127.4276394,36.3375385],[127.4276822,36.3371868],[127.427809,36.3368487],[127.4280148,36.3365371],[127.4282919,36.336264],[127.4286295,36.3360399],[127.4290146,36.3358733],[127.4294325,36.3357708],[127.4298671,36.3357361],[127.4303017,36.3357708],[127.4307196,36.3358733],[127.4311047,36.3360399],[127.4314423,36.336264],[127.4317194,36.3365371],[127.4319252,36.3368487],[127.432052,36.3371868],[127.4320948,36.3375385],[127.432052,36.3378901],[127.4319253,36.3382282],[127.4317194,36.3385398],[127.4314424,36.3388129]]]}",2023-01-25
2014109,2013,자전거,30140001,대전광역시 중구1,대전광역시 중구 오류동(동서로네거리 부근),4,4,0,3,1,0,36.3285088,127.40556237,"{""type"":""Polygon"",""coordinates"":[[[127.4071374,36.3297833],[127.4067999,36.3300074],[127.4064148,36.330174],[127.4059969,36.3302765],[127.4055624,36.3303112],[127.4051278,36.3302765],[127.4047099,36.330174],[127.4043248,36.3300074],[127.4039873,36.3297833],[127.4037103,36.3295101],[127.4035044,36.3291985],[127.4033777,36.3288604],[127.4033349,36.3285088],[127.4033777,36.3281572],[127.4035045,36.327819],[127.4037103,36.3275074],[127.4039873,36.3272343],[127.4043249,36.3270102],[127.40471,36.3268436],[127.4051278,36.3267411],[127.4055624,36.3267064],[127.4059969,36.3267411],[127.4064148,36.3268436],[127.4067999,36.3270102],[127.4071374,36.3272343],[127.4074144,36.3275074],[127.4076203,36.327819],[127.407747,36.3281572],[127.4077898,36.3285088],[127.407747,36.3288604],[127.4076203,36.3291985],[127.4074145,36.3295101],[127.4071374,36.3297833]]]}",2023-01-25
2014109,2013,자전거,30170001,대전광역시 서구1,대전광역시 서구 괴정동((주)부스타에자니어링 부근),5,5,1,1,3,0,36.34296987,127.38384454,"{""type"":""Polygon"",""coordinates"":[[[127.3854199,36.3442443],[127.3850823,36.3444685],[127.3846971,36.344635],[127.3842792,36.3447376],[127.3838445,36.3447722],[127.3834099,36.3447376],[127.382992,36.344635],[127.3826068,36.3444685],[127.3822692,36.3442443],[127.3819921,36.3439712],[127.3817862,36.3436596],[127.3816595,36.3433215],[127.3816167,36.3429699],[127.3816595,36.3426182],[127.3817863,36.3422801],[127.3819922,36.3419685],[127.3822692,36.3416954],[127.3826068,36.3414713],[127.382992,36.3413047],[127.3834099,36.3412021],[127.3838445,36.3411675],[127.3842792,36.3412021],[127.3846971,36.3413047],[127.3850823,36.3414713],[127.3854199,36.3416954],[127.3856969,36.3419685],[127.3859028,36.3422801],[127.3860296,36.3426182],[127.3860724,36.3429699],[127.3860296,36.3433215],[127.3859028,36.3436596],[127.385697,36.3439712],[127.3854199,36.3442443]]]}",2023-01-25
2014109,2013,자전거,30170002,대전광역시 서구2,대전광역시 서구 둔산동(시립미술관 부근),4,4,0,3,1,0,36.36753747,127.38772409,"{""type"":""Polygon"",""coordinates"":[[[127.3893,36.3688119],[127.3889622,36.3690361],[127.388577,36.3692026],[127.3881589,36.3693052],[127.3877241,36.3693398],[127.3872893,36.3693052],[127.3868712,36.3692026],[127.3864859,36.3690361],[127.3861482,36.3688119],[127.3858711,36.3685388],[127.3856651,36.3682272],[127.3855383,36.3678891],[127.3854955,36.3675375],[127.3855384,36.3671858],[127.3856652,36.3668477],[127.3858711,36.3665361],[127.3861483,36.366263],[127.386486,36.3660389],[127.3868713,36.3658723],[127.3872893,36.3657697],[127.3877241,36.3657351],[127.3881589,36.3657697],[127.3885769,36.3658723],[127.3889622,36.3660389],[127.3892999,36.366263],[127.3895771,36.3665361],[127.389783,36.3668477],[127.3899098,36.3671858],[127.3899527,36.3675375],[127.3899099,36.3678891],[127.389783,36.3682272],[127.3895771,36.3685388],[127.3893,36.3688119]]]}",2023-01-25
2014109,2013,자전거,30170003,대전광역시 서구3,대전광역시 서구 만년동(구몬학습공문교육연구원(주)둔산지국 부근),4,4,0,1,3,0,36.35121185,127.38842088,"{""type"":""Polygon"",""coordinates"":[[[127.3899964,36.3524863],[127.3896588,36.3527105],[127.3892736,36.352877],[127.3888556,36.3529796],[127.3884209,36.3530142],[127.3879862,36.3529796],[127.3875682,36.352877],[127.387183,36.3527105],[127.3868453,36.3524863],[127.3865683,36.3522132],[127.3863624,36.3519016],[127.3862356,36.3515635],[127.3861928,36.3512118],[127.3862356,36.3508602],[127.3863624,36.3505221],[127.3865683,36.3502105],[127.3868454,36.3499374],[127.387183,36.3497132],[127.3875682,36.3495467],[127.3879862,36.3494441],[127.3884209,36.3494095],[127.3888556,36.3494441],[127.3892735,36.3495467],[127.3896587,36.3497132],[127.3899964,36.3499374],[127.3902735,36.3502105],[127.3904794,36.3505221],[127.3906062,36.3508602],[127.390649,36.3512118],[127.3906062,36.3515635],[127.3904794,36.3519016],[127.3902735,36.3522132],[127.3899964,36.3524863]]]}",2023-01-25
2014109,2013,자전거,30200001,대전광역시 유성구1,대전광역시 유성구 송강동(한길치과의원 부근),4,4,0,1,3,0,36.43596445,127.38661032,"{""type"":""Polygon"",""coordinates"":[[[127.3881876,36.4372389],[127.3878496,36.437463],[127.3874639,36.4376296],[127.3870455,36.4377322],[127.3866103,36.4377668],[127.3861752,36.4377322],[127.3857567,36.4376296],[127.3853711,36.437463],[127.3850331,36.4372389],[127.3847557,36.4369658],[127.3845496,36.4366542],[127.3844226,36.436316],[127.3843798,36.4359644],[127.3844227,36.4356128],[127.3845496,36.4352747],[127.3847557,36.4349631],[127.3850331,36.43469],[127.3853711,36.4344659],[127.3857568,36.4342993],[127.3861752,36.4341967],[127.3866103,36.4341621],[127.3870455,36.4341967],[127.3874639,36.4342993],[127.3878495,36.4344659],[127.3881875,36.43469],[127.3884649,36.4349631],[127.388671,36.4352747],[127.388798,36.4356128],[127.3888408,36.4359644],[127.388798,36.436316],[127.3886711,36.4366542],[127.388465,36.4369658],[127.3881876,36.4372389]]]}",2023-01-25
2014110,2013,보행어린이,30110001,대전광역시 동구1,대전광역시 동구 가양동(천양D.C마트 부근),4,4,0,0,4,0,36.35311074,127.44860301,"{""type"":""Polygon"",""coordinates"":[[[127.4501786,36.3543852],[127.4498409,36.3546093],[127.4494557,36.3547759],[127.4490377,36.3548785],[127.448603,36.3549131],[127.4481683,36.3548785],[127.4477503,36.3547759],[127.4473651,36.3546093],[127.4470274,36.3543852],[127.4467503,36.3541121],[127.4465444,36.3538005],[127.4464177,36.3534623],[127.4463748,36.3531107],[127.4464177,36.3527591],[127.4465445,36.352421],[127.4467504,36.3521094],[127.4470275,36.3518363],[127.4473651,36.3516121],[127.4477503,36.3514456],[127.4481683,36.351343],[127.448603,36.3513084],[127.4490377,36.351343],[127.4494557,36.3514456],[127.4498409,36.3516121],[127.4501785,36.3518363],[127.4504556,36.3521094],[127.4506615,36.352421],[127.4507884,36.3527591],[127.4508312,36.3531107],[127.4507884,36.3534623],[127.4506616,36.3538005],[127.4504557,36.3541121],[127.4501786,36.3543852]]]}",2023-01-25
2014110,2013,보행어린이,30140001,대전광역시 중구1,대전광역시 중구 태평동(태평교 부근),3,3,0,2,1,0,36.32245011,127.38878619,"{""type"":""Polygon"",""coordinates"":[[[127.3903611,36.3237246],[127.3900236,36.3239487],[127.3896386,36.3241153],[127.3892207,36.3242178],[127.3887862,36.3242525],[127.3883517,36.3242178],[127.3879338,36.3241153],[127.3875487,36.3239487],[127.3872112,36.3237246],[127.3869342,36.3234514],[127.3867284,36.3231398],[127.3866017,36.3228017],[127.3865589,36.3224501],[127.3866017,36.3220985],[127.3867285,36.3217604],[127.3869343,36.3214488],[127.3872113,36.3211756],[127.3875488,36.3209515],[127.3879339,36.3207849],[127.3883517,36.3206824],[127.3887862,36.3206477],[127.3892207,36.3206824],[127.3896385,36.3207849],[127.3900236,36.3209515],[127.3903611,36.3211756],[127.3906381,36.3214488],[127.3908439,36.3217604],[127.3909707,36.3220985],[127.3910135,36.3224501],[127.3909707,36.3228017],[127.390844,36.3231398],[127.3906381,36.3234514],[127.3903611,36.3237246]]]}",2023-01-25
